Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Cionel Pérez","WSN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cionel Perez",19614,672335
"Jordan Hicks","CHW",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jordan Hicks",19618,663855
"Kyle Hart","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Hart",19646,606996
"Gregory Soto","PIT",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gregory Soto",19677,642397
"Connor Seabold","DET",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Connor Seabold",19695,657756
"Dustin May","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dustin May",19716,669160
"Anthony Bender","MIA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Bender",19742,669622
"Jonathan Loáisiga","ARI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jonathan Loaisiga",19753,642528
"Will Vest","DET",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Will Vest",19769,676684
"Bryan Baker","TBR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Baker",19804,641329
"Michael King","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael King",19853,650633
"Kevin Ginkel","ARI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kevin Ginkel",19876,656464
"Alex Lange","KCR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alex Lange",19883,656638
"José Suarez","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Suarez",19911,660761
"Bryan Hudson","CHW",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Hudson",19924,663542
"Tony Santillan","CIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tony Santillan",19926,663574
"Luke Williams","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luke Williams",19931,663897
"Jesús Luzardo","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jesus Luzardo",19959,666200
"Joel Kuhnel","ATH",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joel Kuhnel",19995,669270
"Dylan Lee","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dylan Lee",19996,669276
"Tyler Wells","BAL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Wells",20000,669330
"John Schreiber","KCR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"John Schreiber",20020,670167
"Rico Garcia","BAL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Rico Garcia",20023,670329
"Adrian Morejon","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adrian Morejon",20039,670970
"Chris Paddack","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Paddack",20099,663978
"Calvin Faucher","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Calvin Faucher",20116,676534
"Zach Pop","PHI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zach Pop",20185,647315
"Garrett Whitlock","BOS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Garrett Whitlock",20191,676477
"Eli Morgan","KCR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eli Morgan",20203,669212
"Griffin Jax","TBR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Griffin Jax",20253,643377
"David Peterson","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"David Peterson",20302,656849
"Nick Raquet","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Raquet",20333,675919
"Riley O'Brien","STL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Riley O'Brien",20348,676617
"Zack Kelly","BOS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zack Kelly",20349,677161
"Andrés Muñoz","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andres Munoz",20373,662253
"Greg Weissert","BOS",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Greg Weissert",20375,669711
"Isaac Mattson","PIT",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Isaac Mattson",20385,676755
"Anthony Kay","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Kay",20387,641743
"Josh Fleming","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Josh Fleming",20418,676596
"Jovani Morán","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jovani Moran",20422,663558
"Ryan Walker","SFG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Walker",20423,676254
"Casey Mize","DET",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Casey Mize",20492,663554
"Grant Anderson","MIL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Grant Anderson",20546,681982
"Tyler Phillips","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Phillips",20629,663969
"Yusei Kikuchi","LAA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yusei Kikuchi",20633,579328
"Cristopher Sánchez","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cristopher Sanchez",20778,650911
"Michael Petersen","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Petersen",20827,656848
"Eduard Bazardo","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eduard Bazardo",20997,660825
"Jhoan Duran","PHI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jhoan Duran",21029,661395
"Luis Gil","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Gil",21052,661563
"Connor Brogdon","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Connor Brogdon",21205,641401
"J.P. France","HOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"J.P. France",21212,641585
"Bailey Ober","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bailey Ober",21224,641927
"Jake Bird","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jake Bird",21267,656234
"Jacob Latz","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jacob Latz",21306,656641
"Joe Ryan","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Ryan",21390,657746
"Ryan Feltner","COL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Feltner",21446,663372
"Davis Martin","CHW",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Davis Martin",21448,663436
"Kris Bubic","KCR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kris Bubic",21455,663460
"Cole Sands","MIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Sands",21461,663485
"Shane McClanahan","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shane McClanahan",21483,663556
"Jake Irvin","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jake Irvin",21504,663623
"Hogan Harris","ATH",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hogan Harris",21520,663687
"Daniel Lynch IV","KCR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Daniel Lynch IV",21537,663738
"Grant Wolfram","BAL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Grant Wolfram",21623,664991
"Luis Medina","ATH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Medina",21649,665622
"Elvis Alvarado","ATH",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Elvis Alvarado",21662,665660
"Edward Cabrera","CHC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Edward Cabrera",21690,665795
"Javier Assad","CHC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Javier Assad",21741,665871
"Cole Ragans","KCR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Ragans",21846,666142
"George Soriano","STL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"George Soriano",21863,666277
"Juan Morillo","ARI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Juan Morillo",21924,666661
"Camilo Doval","NYY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Camilo Doval",21992,666808
"John King","MIA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"John King",22051,667463
"José Soriano","LAA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Soriano",22100,667755
"Cole Winn","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Winn",22113,668390
"Easton McGee","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Easton McGee",22176,668834
"Tobias Myers","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tobias Myers",22191,668964
"MacKenzie Gore","TEX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"MacKenzie Gore",22201,669022
"DL Hall","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"DL Hall",22207,669084
"Jeremiah Estrada","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jeremiah Estrada",22210,669093
"Logan Gilbert","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Logan Gilbert",22250,669302
"Shane Baz","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shane Baz",22264,669358
"Tarik Skubal","DET",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tarik Skubal",22267,669373
"Trevor Rogers","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor Rogers",22286,669432
"Mason Englert","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mason Englert",22288,669438
"Matthew Liberatore","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matthew Liberatore",22294,669461
"Taj Bradley","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taj Bradley",22543,671737
"Keider Montero","DET",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Keider Montero",22630,672456
"Angel Zerpa","MIL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Angel Zerpa",22717,672582
"Yoendrys Gómez","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yoendrys Gomez",22872,672782
"Osvaldo Bido","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Osvaldo Bido",23150,674370
"Steven Cruz","KCR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Steven Cruz",23165,674444
"Juan Mejia","COL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Juan Mejia",23237,675848
"Cody Bolton","HOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cody Bolton",23265,675989
"Janson Junk","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Janson Junk",23301,676083
"Joey Cantillo","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joey Cantillo",23335,676282
"Robert Garcia","TEX",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Robert Garcia",23363,676395
"PJ Poulin","WSN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"PJ Poulin",23394,676571
"Ron Marinaccio","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ron Marinaccio",23488,676760
"Keaton Winn","SFG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Keaton Winn",23499,676775
"Aaron Ashby","MIL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Ashby",23550,676879
"Ben Brown","CHC",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ben Brown",23590,676962
"Justin Bruihl","STL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Bruihl",23779,677865
"Braxton Ashcraft","PIT",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Braxton Ashcraft",23793,677952
"Ryan Weathers","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Weathers",23796,677960
"Valente Bellozo","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Valente Bellozo",23899,678368
"Brayan Bello","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brayan Bello",23920,678394
"Jose A. Ferrer","SEA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose A. Ferrer",24017,678606
"Kai-Wei Teng","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kai-Wei Teng",24282,678906
"Luinder Avila","KCR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luinder Avila",24452,679883
"Simeon Woods Richardson","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Simeon Woods Richardson",24494,680573
"Kyle Bradish","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Bradish",24586,680694
"Jonathan Bowlan","PHI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jonathan Bowlan",24607,680742
"Braydon Fisher","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Braydon Fisher",24609,680755
"Victor Vodnik","COL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Victor Vodnik",24614,680767
"Ryan Weiss","HOU",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Weiss",24621,680802
"Luis Curvelo","TEX",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Curvelo",24710,681168
"Randy Vásquez","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Randy Vasquez",24719,681190
"Mike Burrows","HOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mike Burrows",24728,681347
"Gus Varland","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gus Varland",24737,681402
"Kyle Leahy","STL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Leahy",24763,681517
"Ethan Roberts","CHC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ethan Roberts",24930,681799
"Cooper Criswell","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cooper Criswell",24975,681867
"Erik Sabrowski","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Erik Sabrowski",24978,681870
"Kody Funderburk","MIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kody Funderburk",24993,681892
"Alex Vesia","LAD",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alex Vesia",25007,681911
"Jacob Lopez","ATH",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jacob Lopez",25098,682052
"Tim Herrin","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tim Herrin",25139,682120
"Abner Uribe","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Abner Uribe",25327,682842
"Nick Mears","KCR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Mears",25376,683232
"Brady Singer","CIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brady Singer",25377,663903
"Ryan Zeferjahn","LAA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Zeferjahn",25420,666171
"George Kirby","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"George Kirby",25436,669923
"Brandon Williamson","CIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Williamson",25463,682227
"Paxton Schultz","WSN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paxton Schultz",25501,687606
"Kevin Kelly","TBR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kevin Kelly",25679,687330
"Matt Brash","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Brash",25756,666374
"Anthony Nunez","BAL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Nunez",25796,689296
"Bryan King","HOU",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan King",25890,687911
"Yennier Cano","BAL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yennier Cano",25911,666974
"Casey Legumina","SEA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Casey Legumina",25921,668984
"Andrew Nardi","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Nardi",25942,677053
"Andre Pallante","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andre Pallante",26108,669467
"Caleb Kilian","SFG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Caleb Kilian",26213,668873
"Chris Murphy","CHW",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Murphy",26214,669684
"Tyler Holton","DET",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Holton",26231,663947
"Erik Miller","SFG",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Erik Miller",26252,669062
"Ryne Nelson","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryne Nelson",26253,669194
"Hunter Bigge","TBR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hunter Bigge",26259,685801
"Taylor Rashi","ARI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taylor Rashi",26344,688497
"Cody Laweryson","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cody Laweryson",26429,689520
"Ryan Gusto","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Gusto",26440,687473
"Edgardo Henriquez","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Edgardo Henriquez",26944,683618
"Jose Franco","CIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Franco",27014,683742
"Garrett Crochet","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Garrett Crochet",27463,676979
"Reid Detmers","LAA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Reid Detmers",27468,672282
"Emerson Hancock","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Emerson Hancock",27470,676106
"Jared Shuster","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jared Shuster",27472,694363
"Cade Cavalli","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cade Cavalli",27473,676917
"Max Meyer","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Max Meyer",27474,676974
"Cole Wilcox","SEA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Wilcox",27481,677961
"Clayton Beeter","WSN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Clayton Beeter",27494,690925
"Slade Cecconi","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Slade Cecconi",27500,677944
"Graham Ashcraft","CIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Graham Ashcraft",27552,668933
"Cole Henry","WSN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Henry",27570,669371
"Carmen Mlodzinski","PIT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Carmen Mlodzinski",27572,669387
"Garrett Acton","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Garrett Acton",27583,670183
"Eric Orze","MIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eric Orze",27626,679358
"Connor Phillips","CIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Connor Phillips",27649,683175
"Christian Roa","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Christian Roa",27662,685005
"Ken Waldichuk","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ken Waldichuk",27681,686610
"Jack Kochanowicz","LAA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jack Kochanowicz",27688,686799
"Louis Varland","TOR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Louis Varland",27691,686973
"Justin Sterner","ATH",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Sterner",27694,686993
"Brent Headrick","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brent Headrick",27702,687396
"Mick Abel","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mick Abel",27756,690953
"Kyle Harrison","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Harrison",27758,690986
"Eury Pérez","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eury Perez",27768,691587
"Kyle Nicolas","CIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Nicolas",27775,693312
"Bryce Elder","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryce Elder",27779,693821
"Brandon Pfaadt","ARI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Pfaadt",27782,694297
"Will Klein","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Will Klein",27787,694361
"Shane Drohan","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shane Drohan",27814,675660
"Brandon Young","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Young",27819,687064
"Ryan Watson","BOS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Watson",27853,670245
"Cade Smith","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cade Smith",27867,671922
"J.T. Ginn","ATH",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"J.T. Ginn",27889,669372
"Daniel Palencia","CHC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Daniel Palencia",27914,694037
"Ian Seymour","TBR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ian Seymour",27932,693855
"Bradgley Rodriguez","SDP",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bradgley Rodriguez",29107,699134
"Gordon Graceffo","STL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gordon Graceffo",29519,700669
"Andre Granillo","WSN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andre Granillo",29542,701552
"Joe Boyle","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Boyle",29608,671212
"Kyle Backhus","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Backhus",29615,679775
"Matt Svanson","STL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Svanson",29629,694335
"Andrew Hoffmann","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Hoffmann",29633,694851
"Sam Bachman","LAA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sam Bachman",29754,696147
"Zack Gelof","ATH",1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zack Gelof",29766,680869
"Mason Montgomery","PIT",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mason Montgomery",29770,682254
"Emmet Sheehan","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Emmet Sheehan",29839,686218
"Bubba Chandler","PIT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bubba Chandler",29868,696149
"Michael McGreevy","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael McGreevy",29869,700241
"Sean Burke","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sean Burke",29878,680732
"Andrew Abbott","CIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Abbott",29911,671096
"Riley Martin","CHC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Riley Martin",29934,702303
"Jordan Leasure","CHW",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jordan Leasure",29950,673929
"Tyler Uberstine","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Uberstine",29961,700413
